pid,tier,alpha,cr,cr_realized,file_bytes,r2_wheel,balanced_accuracy_choice,null_choice,balanced_accuracy_feedback,null_feedback,epsilon
1e104bf4-7a24-4624-a5b2-c2c8289c0de7,alpha85,85.0,150.40459679087766,103.31154191483732,19579940,0.0292465930758135,0.562092731829574,0.5040712956068504,0.5149423900585148,0.4984181096681097,
1e104bf4-7a24-4624-a5b2-c2c8289c0de7,alpha90,90.0,151.70609542058477,103.65906024392986,19514298,0.0282128712990682,0.5721288515406162,0.4961502233804914,0.5181094287265489,0.500274716865626,
1e104bf4-7a24-4624-a5b2-c2c8289c0de7,alpha96 (eps150),96.0,153.06331172823334,103.98435140818614,19453252,0.0294662896080916,0.5369268760135634,0.4993246463142218,0.5084695662665139,0.4993052822598278,
6638cfb3-3831-4fc2-9327-194b76cf22e1,alpha75,75.0,178.93519424526292,116.04790612424496,14215385,0.016998071609989,0.5686878536707889,0.4979365992265318,0.5,0.5,
6638cfb3-3831-4fc2-9327-194b76cf22e1,alpha80,80.0,180.37612850388177,116.48662639037312,14161846,0.0115001656789121,0.584090539721939,0.5004082781004017,0.5,0.5,
6638cfb3-3831-4fc2-9327-194b76cf22e1,alpha85,85.0,181.5914549116683,116.85937239890926,14116674,0.0109856696798558,0.576060458313018,0.4943584824969412,0.5,0.5,
6638cfb3-3831-4fc2-9327-194b76cf22e1,alpha90,90.0,182.5966589610036,117.74765916607198,14010178,0.0120882019928004,0.6010741249649099,0.4954144632516052,0.5,0.5,
6638cfb3-3831-4fc2-9327-194b76cf22e1,alpha96 (eps150),96.0,183.5999738771468,119.0177089512386,13860674,0.0064105773988308,0.5998256578461356,0.5008624393176653,0.5117647058823529,0.5005551883674818,
749cb2b7-e57e-4453-a794-f6230e4d0226,alpha75,75.0,142.563315400494,96.50764394955702,22375998,0.0737441099782101,0.5,0.5,0.5996430392656807,0.5025784172877197,
749cb2b7-e57e-4453-a794-f6230e4d0226,alpha80,80.0,144.63868906500196,98.90350827857306,21833956,0.0752360270575078,0.5,0.5,0.5591237463878973,0.4987013259106282,
749cb2b7-e57e-4453-a794-f6230e4d0226,alpha85,85.0,146.49989203985243,99.9675462312697,21601559,0.0752266073991223,0.5,0.5,0.5990863505014448,0.4999526353596122,
749cb2b7-e57e-4453-a794-f6230e4d0226,alpha90,90.0,148.1908470472583,100.73776611163872,21436398,0.0761082046822302,0.4972683411380729,0.4999352433281005,0.6007564167941526,0.5043938373589537,
749cb2b7-e57e-4453-a794-f6230e4d0226,alpha96 (eps150),96.0,149.99664363032088,101.63318927898275,21247536,0.0770502462829858,0.4961685823754789,0.4999067896389324,0.6069309875913649,0.5007977911466284,
d7ec0892-0a6c-4f4f-9d8f-72083692af5c,alpha75,75.0,111.8959591363697,83.66242193150465,21299405,0.2560247487450281,0.7533759344104172,0.5137732002419841,0.7600458788166429,0.5017626617049951,
